Dealer Code,Name,City,State,Latitude,Longitude,Diesel Price
192514,GH FILLING STATION,NAHARKATIA,Assam,27.2521,95.37732,89.64
192515,PATIDAR SMART FILLING POINT,JAWAR,Madhya Pradesh,22.996971,76.553753,92.33
192516,AJIT PETROLEUM,"VILL.- KHANDAL, TAL.- VAIJAPUR",Maharashtra,20.008944,74.788677,90.97
192517,TRIBAL DEVELOPMENT CO-OP. CORPN.,MOHANA,Odisha,19.442325,84.263097,94.29
192519,ENERGY STATION JIRIBAM,JIRIBAM,Manipur,24.8033281,93.1270618,87.09
192524,QATAR PETROLEUM,MAMPAD,Kerala,11.2416888,76.17711,95.27
192527,SRI LAKSHMI BALA FILLING STATION,PITLAM,Telangana,18.2930937,77.7680952,97.24
192529,GOEL FUEL CENTRE,PALWAL,Haryana,27.9641979,77.2255459,88.23
192530,SARITA FILLING STATION,HARDOI,Uttar Pradesh,27.353031,80.28666,88.35
192532,MANGAL FUELS,BALASORE,Odisha,21.325308,86.73476,92.84
192533,MARIYA PETROLEUM,DHOKI,Maharashtra,18.1503644,76.0391909,91.49
192534,AMBICA FILLING STATION,BARIPADA,Odisha,21.974853782,86.706058341,93.18
192535,HIGHWAY GLORY EXPRESS,BETUL,Madhya Pradesh,21.86079022,77.95167308,92.49
192538,MUTYALU MAA FILLING STATION,KORAPUT,Odisha,18.99199,83.10919,94.23
192539,SHREE BALAJI TIRUPATI FUELS,AGAR MALWA,Madhya Pradesh,23.71899,76.02073,92.9
192540,NEELKANTH PETROLEUM,BABERU,Uttar Pradesh,25.5764893,80.6548882,88.76
192544,AASTHA AUTOMOBILE,JAMSHEDPUR,Jharkand,22.7794565,86.2869507,92.58
192551,KIMTEE FUELS,TEHSIL JAWAR,Madhya Pradesh,23.0097,76.5025,92.33
192554,SATYABHAMA PETROLEUM,PATHARDI,Maharashtra,19.1720065,75.1845352,90.98
192555,PREET FUELS,PARAGAON,Chhattisgarh,21.1825,81.99671,93.32
192559,AYYA FUELS,THILLAIVILAGAM,Tamil Nadu,10.4131813,79.55173,93.66
192562,BORAH SERVICE STATION,BORDUA,Assam,26.4135101,92.4977184,90.32
192564,POOKKUNNI FUELS,PALAKKAD,Kerala,10.6962,76.4645,95.55
192565,RATANDHAN FILLING STATION,HARIDWAR,Uttrakhand,29.9498376,78.0766036,87.57
192566,RAJ FUEL STATION,MOREBUNDH,West Bengal,23.8985373,87.5494745,92.07
192568,ZENOM FILLING STATION,KAUSHAMBI,Uttar Pradesh,25.5064864,81.4278984,88.17
192570,AMARDEEP PETROLEUM,SANWER,Madhya Pradesh,22.981245,75.840029,91.92
192571,S G ABHANG PETROLEUM,SANGAMNER,Maharashtra,19.573962,74.203648,91.31
192572,ANUSHREE PETROLEUM,MANGRUL PIR,Maharashtra,20.3127,77.3411,91.25
192574,BHAWANI FILLING STATION,BHAWAN,Uttrakhand,30.5164336,78.1792434,89.58
192576,BASAVESHWAR PETROLEUM,MULGUND,Karnataka,15.285263,75.53151,91.33
192578,SHRI SHAYAM FILLING STATION,NADBAI,Rajasthan,27.222854,77.2635038,90.0
192579,MITA FUEL SERVICE STATION,KAIMUR,Bihar,25.202299,83.765152,93.28
192587,R K B PETROLEUM,AZAMGARH,Uttar Pradesh,26.1544,82.6858,89.06
192588,SANT LAL AUTOMOBILES,MIRZAPUR,Uttar Pradesh,24.9447939,82.345189,88.52
192589,KRISHNA FILLING CENTRE,ANUPPUR,Madhya Pradesh,23.1179313,81.734942,93.42
192595,TIRUPATI PETROLEUM,TAKALI VINCHUR,Maharashtra,20.180174,74.233763,90.65
192598,SREE KRISHNA SERVICE STATION,KOLAR,Karnataka,13.1120823,77.9877776,90.7
192599,SHRI GURUNANAKDEVJI FILLING STATION,KELA KHERA,Uttrakhand,29.0526843,79.2225576,88.11
192600,T.L.SRINIVAS PETROLEUM,HUVINAHADAGALI,Karnataka,15.0199533,75.931808,91.78
192692,YAJ FILLING STATION,GURGAON,Haryana,28.4495651,77.0910097,88.13
192694,RAVI AUTO SERVICES (ADHOC),MANPADA - DOMBIVILI,Maharashtra,19.186689,73.09207,90.28
192702,ASFAN PETROLEUM,NALDURG,Maharashtra,17.8166677,76.2739795,90.99
192737,SASHI FUELS,ROHTASH,Bihar,24.91812,84.068928,93.02
192756,DWARKA PETROLEUM,SHEVAGE (PAROLA),Maharashtra,20.816899715,75.034386572,90.49
192762,INDER HIGHWAY FUELS,BAZPUR,Uttrakhand,29.1585345,79.1463868,88.04
192763,NAVDURGA SERVICE STATION,HALDWANI,Uttrakhand,29.28835,79.344252,87.87
192767,SANTOSH FILLING STATION,LUCKNOW,Uttar Pradesh,26.7809628,80.9981576,87.79
192776,TASARE BHARAT PETROLEUM,SHIVANGAON,Maharashtra,21.2042234,77.9378031,91.85
192782,KAMALMOHAN PETROLEUM,SANGOLA,Maharashtra,17.438523,75.19223213,91.46
192795,CHHINA FILLING STATION,GURDASPUR,Punjab,32.0579368,75.3995089,88.1
192810,BHARADWAJ PETROLEUM,KHEDE,Maharashtra,20.908746,74.652268,90.65
192843,VKV FUELS,ERATUPETTA,Kerala,9.7856512,76.7682775,95.06
192850,VEER TEJAJI FUEL STATION,BHERAONDA KALA,Rajasthan,26.0347017,76.6874701,91.76
192855,MAULI GAJANAN PETROLEUM,BHADGAON,Maharashtra,20.666,75.225112,91.5
192875,SHREE RAJ PETROLEUM,LALPUR,Gujarat,22.182155,69.944401,90.17
192908,SRI SAI FILLING STATION,VELLORE,Tamil Nadu,12.772803148,79.099864634,93.74
192911,SHAH FUELS,CHRAR I SHARIEF,Jammu & Kashmir,33.8629003,74.7662981,86.82
192933,SUSHMITA PETRO CARE,ARWAL,Bihar,25.1438,84.3958,91.9
192934,MAA TARA FUELS,MUZAFFARPUR,Bihar,26.106467,85.420692,92.15
192947,KAKAR KALAN FILLING STATION,LOHIAN,Punjab,31.1450277,75.1311874,87.74
192954,SANTOSH FILLING STATION,RAJAM,Andhra Pradesh,18.4755445,83.6454831,97.07
192958,SM FUELS,KODUNGOOR,Kerala,9.6076913,76.675922,95.04
192965,SANGE FUEL CENTRE,SHERGAON,Arunachal Pradesh,27.0941034,92.2253872,82.24
193042,BHUVANESHWARI PETROLEUM,PRAKASHA,Maharashtra,21.5169605,74.3546034,91.57
193050,SHREEJI PETROLEUM,RAJPIPLA,Gujarat,21.8715143,73.5030517,90.47
193052,MAA SHAKTI FUELS,BASWA,Madhya Pradesh,22.137399673,76.098701477,92.49
193057,RITA PETROL PUMP,SAMASTIPUR,Bihar,25.760271,85.709099,91.57
193058,J.P. PETROLEUM,CHAPARTHALA,Uttar Pradesh,27.7341996,80.3080218,87.92
193086,LAXMINARASHIMA FILLING STATION,BERHAMPUR,Odisha,19.1486939,84.7420032,94.13
193087,KRISHNA FILLING CENTER,KALPI,Uttar Pradesh,26.1559194,79.7063317,88.29
193095,MITRA PETROLEUM,LATIPUR,Gujarat,22.617636,70.54947,90.61
193111,VDS AUTOMOBILES,ALIGARH,Uttar Pradesh,27.8311207,77.8595963,88.1
193113,OAM PETROLEUM,JAROD,Gujarat,22.443839,73.342235,89.9
193118,K K FUELS,LADUGAON,Odisha,19.5898791,82.7562895,94.24
193119,KETAN FUEL,BIJUPARA,Jharkand,23.503309,85.030457,93.2
193133,SHREE MANGILAL FILLING STATION,RAIPUR,Rajasthan,25.299338,74.068699,90.97
193140,THANGALAKSHMI AGENCY,TENKASI,Tamil Nadu,8.9260595,77.354847,93.02
193155,SABOSANT PETROLEUM,MADHUBANI,Bihar,26.3454899,86.0860891,92.46
193160,OMM SAI KRUPA FILLING STATION,NARSINGHPUR,Odisha,20.4383316,85.1507578,93.24
193161,ARADHYA FILLING STATION,MILKIPUR,Uttar Pradesh,25.3085247,82.7162065,88.12
193163,SAI FILLING STATION,NAGROTA SURIAN,Himachal Pradesh,32.0263311,76.097201,86.17
193164,BABA CHUHAR SINGH FILLING STATION,MALLIKPUR,Punjab,31.006309,76.557804,88.48
193171,AFRINE OIL CENTER,CHAKURPOOL,West Bengal,22.487742,87.9530849,92.2
193176,SHREE MAHADEV PETROLEUM,NEW UNDARI,Rajasthan,25.3154406,71.7988294,91.72
193177,BHARAT FILLING STATION,TIRUVARUR,Tamil Nadu,10.7616429,79.63085,93.6
193180,JOY MAHAVEER FILLING STATION,DHULIAN,West Bengal,24.687332,87.926952,92.11
193182,SK FILLING STATION,SIDHI,Madhya Pradesh,24.3604027,81.9971108,93.23
193183,DEVI VYSHNAVI FILLING STATION,BALABHADRAPURAM VILLAGE,Andhra Pradesh,16.951712,82.004001,96.79
193184,KANG FILLING STATION,SANTNAGAR,Haryana,29.5513973,74.712745,89.37
193185,CHANDRABHAGA PETROLEUM,DEGLOOR,Maharashtra,18.557968,77.5390127,92.02
193195,MADHUSOODAN FUEL POINT,KASGANJ,Uttar Pradesh,27.77215,78.569374,88.08
193202,SREE LAKSHMI AGENCIES,AVINASHI,Tamil Nadu,11.2127445,77.2060241,92.9
193208,VEMURI KOTAIAH OIL COMPANY,TIRUVURU,Andhra Pradesh,17.128221,80.614202,97.31
193211,KULDAIVAT PETROLEUM,TALODA,Maharashtra,21.561618,74.180778,91.72
193213,SUYASH FUELS,"KOTA, RAIPUR",Chhattisgarh,21.25913,81.60848,93.41
193214,CHANGDER FILLING STATION,MEDINIPUR,West Bengal,22.710885,87.161905,92.68
193224,BP EDAPPALLY,EDAPALLY,Kerala,10.03262059,76.31246746,94.51
193231,NAGARAJ FUEL POINT,VIJAYAPURA,Karnataka,13.29104,77.781559,90.83
193284,PAI PETRO FILLING STATION,KAITHAL,Haryana,29.7288542,76.6181655,87.87
193287,BHUYAN TRADING & CO,SISSIBORGAON,Assam,27.4951064,94.6657027,90.54
193295,CHANDAN PETROLEUM,MOHAMMADPUR,Bihar,26.348019,84.710595,92.49
193310,MEHTA PETROLEUM,BEHLWA,Bihar,26.7340368,85.0441304,93.06
193317,SAMARTH FILLING STATION,PATNAGARH,Odisha,20.7556955,83.1756188,94.24
193318,MOON SERVICE STATION,RAFIGANJ,Bihar,24.845239,84.64099,92.82
193321,MAA JAHEDA FUEL CENTRE,HEMATABAD,West Bengal,25.693695,88.268016,92.51
193327,MUGAAMBIGAI AGENCI,SATHIAMANGALAM,Tamil Nadu,10.49141,78.77703,93.17
193337,SONBRAJ PETROLEUM,DINDORI,Madhya Pradesh,22.835441,81.292847,93.48
193340,RAJESHWARI PETROLEUM,TADKESHWAR,Gujarat,21.37161,73.045296,90.37
193341,MATRUASHISH PETROLEUM,KUTIYANA,Gujarat,21.626214,69.996871,90.84
193346,KUNNUMPURATH FUELS,THOOKUPALAM,Kerala,9.8026095,77.2060241,96.48
193355,MAA PETROLEUM,BHADRESHWAR,Gujarat,22.903123,69.882252,90.4
193365,S. K. FILLING STATION,PATHALDIHA,Jharkand,24.4720893,85.5920787,93.51
193366,SRI SARAVANA ENTERPRISES,CHOLAPURAM,Tamil Nadu,9.3685154,77.5625814,93.32
193367,PATEL FUEL STATION,UDAIPUR,Rajasthan,24.522328,73.675072,90.96
193372,MAA DAKSHINAKALI FILLING STATION,BERAHMPORE,West Bengal,23.938398,88.046548,92.91
193373,GHAILARH FUEL CENTRE,MADHEPURA,Bihar,25.967172,86.680813,92.35
193377,SHYAM AUTO FUELS,KANPUR NAGAR,Uttar Pradesh,26.4292992,80.402048,87.54
193388,RATAUL FILLING STATION,BAGHPAT,Uttar Pradesh,28.8444,77.3456,87.82
193389,R. P. JAISWAL FILLING STATION,KAUSHAMBI,Uttar Pradesh,25.4346837,81.4059186,87.98
193398,SHREE SAI FILLING CENTER,INDORE,Madhya Pradesh,22.9158507,75.9230976,91.92
193399,SAI KRIPA FUELS,NEEMUCH,Madhya Pradesh,24.45738,75.07455,92.96
193400,JAISWAL FILLING STATION,MAU,Uttar Pradesh,25.981113,83.497989,88.75
193405,SHRI NARSINHA PETROLEUM,BHOKAR,Maharashtra,19.209128,77.684162,91.97
193424,LAKSHMI VENKATESWARA FILLING,BETAMCHERLA,Andhra Pradesh,15.4707745,78.099421,97.84
193425,SRI SARVESH AGENCIES,VILANDAI ANDIMADAM,Tamil Nadu,11.338224,79.37632,93.76
193429,JAGAJYOTI PETROLEUM,KOLHAR,Karnataka,16.463838,75.689774,91.09
193430,VSS PETROLEUM,CHANNARAYAPATNA,Karnataka,12.9312548,76.4331698,91.04
193431,SRINIVASA PETROLEUMS,COORG,Karnataka,12.2246807,76.0032708,91.88
193442,KRISHNAVENI SERVICE STATION,CHENNAI,Tamil Nadu,13.0826802,80.2707184,92.5
193452,SHRI SHAIL FILLING STATION,MADHUKARPUR,Uttar Pradesh,26.215751,81.061699,88.41
193468,SAMRIDHI PETRO,CHAKIA,Bihar,26.372147,85.039053,92.51
193478,N.J. AND S.K. ASSOCIATES,DHARAPURAM,Tamil Nadu,10.7550511,77.5218127,93.31
193480,MATSYAFED,BEYPORE,Kerala,11.170129,75.833988,94.85
193484,SHREE SHAKTI FUELS,BARGARH,Odisha,21.2550301,83.5070203,93.77
193502,SHRI SAHADEV PETROLEUM,JODHPUR,Rajasthan,26.319328,73.786183,90.76
193504,DR.P.D.ARORA FUEL STATION,SRIGANGANAGAR,Rajasthan,29.335457,73.907664,91.75
193514,GANPATI PETROLEUM,DUMRWAN,Jharkand,24.0992487,85.4169211,93.73
193527,A ONE SERVICES,GOPALGANJ,Bihar,26.4513665,84.3962535,92.88
193529,UKT ENTERPRISES,BHOPAL,Madhya Pradesh,23.243463252,77.511793975,91.92
193530,JIVAN PETROLEUM,AITWADE BUDRUK,Maharashtra,16.963318137,74.217353766,91.01
193531,GUSAI FILLING STATION,DIDWANA,Rajasthan,27.1271651,74.5228916,91.17
193534,PRATAP FILLING STATION,JAIPUR,Rajasthan,26.9124336,75.7872709,90.24
193535,RAO  RANVIR SINGH FILLING STATION,MAINPURI,Uttar Pradesh,27.2497554,79.2225576,88.41
193542,PAHLA FUELS,CHARUMOOD,Kerala,9.1445638,76.6239423,95.5
193551,SHREE BALAJI FILLING STATION,FEROZABAD,Uttar Pradesh,27.2320479,78.7038701,87.84
193554,AMMAN ARUL AGENCY (ADHOC),ELLAMPILLAI,Tamil Nadu,11.61542,78.018231,93.12
193555,MOKSHA FUELS,KADIRI,Andhra Pradesh,14.0722763,78.1222336,97.4
193556,BALU MANIKAR'S OILS,COIMBATORE,Tamil Nadu,10.9549649,76.8836261,92.93
193558,SHIVPRASAD PETROLINKS,ATPADI,Maharashtra,17.099615171,74.153042436,91.33
193568,KRISHNA FILLING STATION,KODI CHOPAVATAN,Rajasthan,24.90664,72.27822,91.76
193569,M.G. FUELS,MEWAT,Haryana,28.061516,77.010922,87.97
193570,NUMBERDAR FILLING STATION,MEWAT,Haryana,28.0106916,77.0564464,88.49
193572,G S FILLING STATION,BERHAMPORE,West Bengal,24.100564,87.990723,92.83
193579,THAKUR FILLING STATION,BATHRIBELA,Himachal Pradesh,31.3535764,76.2826675,85.49
193580,SHREE JANARDAN AUTOCARE,UTTARA KANNADA,Karnataka,14.1820371,74.511172,91.58
193581,ASHU PETRO,ROHTAK,Haryana,28.92168,76.560483,88.26
193582,PRASANNA AGENCIES,SANKARAPURAM TALUK,Tamil Nadu,11.996194,78.950856,94.4
193583,SRI SARAS FILLING STATION,GOPAVARAM,Andhra Pradesh,14.6946636,79.1435645,97.03
193587,POPULAR FILLING STATION,MANOTA,Uttar Pradesh,28.74106,78.52235,88.47
193588,RADHEY AUTOMOBILES,MEERUT,Uttar Pradesh,29.15843,77.76801,87.68
193592,SHRI JAGDAMBA PETROLEUM,PEEPLU,Rajasthan,26.2915,75.716,90.45
193598,PRASHANT FILLING CENTER,NALWA,Madhya Pradesh,23.15940094,75.65730286,92.29
193600,LAKSHYA PETROLEUM,SARWAD,Madhya Pradesh,23.1785,75.16731,91.92
193601,SAHAKARI KHAND UDYOG MANDAL GANDEVI,GANDEVI,Gujarat,20.813918,73.005915,90.48
193602,SHREE SHAKTI PETROLEUM,KARAMBELI,Gujarat,20.302956,72.901129,91.21
193603,KALPANA FILLING STATION,SAHRAKAR,Rajasthan,26.9194679,76.860565,90.48
193606,BABA SHIV FILLING STATION,LUCKNOW,Uttar Pradesh,26.702256,80.75221813,87.79
193610,SHREE FUELS,PHALAUDA DISTT. MEERUT,Uttar Pradesh,29.169676,77.850468,87.6
193618,SHAMBHAVI FUELS,CHAKIA,Bihar,26.4106892,85.0493253,92.52
193626,B & B FUELS,KEEZHILLAM,Kerala,10.0585733,76.527146,94.7
193627,VINAYAGAMANI AGENCIES,CHEMBARAMBAKKAM,Tamil Nadu,12.8996987,79.6726632,92.98
193628,K P AGENCY,WALAJABAD,Tamil Nadu,12.820779,79.870268,92.88
193629,MIDWAY FILLING STATION,NONGPOH,Meghalaya,25.9229537,91.7348442,86.36
193643,KKG SERVICE STATION,KUNDAH,Tamil Nadu,11.2717724,76.644723,94.23
193644,SRI RAMANJANEYA FUELS,MUKTESWARAPURAM,Andhra Pradesh,16.842188,80.091068,97.49
193646,MADHAVA FUELS,ELEVANTHITTA,Kerala,9.264149,76.710958,95.43
193650,SHIVAM BAJARANGI RAJ PETROLEUM,BILLIMORA,Gujarat,20.763753,73.016338,90.65
193655,BALAJI FUEL STATION,BHOPAL,Madhya Pradesh,23.133420136,77.406807458,91.92
193661,VIJAY VALLABH KSK (ADHOC),BHOPAL,Madhya Pradesh,23.277997,77.456264,91.92
193663,VARDHMAN PETRO POINT,SEJPURIA,Madhya Pradesh,24.0835488,74.9910112,92.64
193685,SHRIPATI  FILLING STATION,KONCH,Uttar Pradesh,26.0047669,79.1604971,88.44
193697,SAI SAMRIDDHI SERVICE STATION,TYORASI,Uttar Pradesh,27.0566285,81.8306334,87.86
193700,MINVANI QUALITY AUTO FUEL,CHENNAI,Tamil Nadu,12.9823009,80.1225607,92.56
193702,SAHJANAND FILLING STATION,VIRPUR,Gujarat,23.2278363,73.4415929,91.27
193712,RAMCHANDRA PETROLEUM,KHANAPUR,Maharashtra,15.6406634,74.5170319,91.42
193723,SRI RAJA RAJESWARI FILLING STATION,NELLORE,Andhra Pradesh,14.2810952,80.1007516,98.04
193728,NAVYUG AUTO CENTRE,BASTI,Uttar Pradesh,26.7933429,82.7401087,88.53
193732,SWETA FILLING STATION,BHUBANESWAR,Odisha,20.268205,85.802598,92.68
193734,SHAHEED VINOD KUMAR ENERGY FUELS,VILL-BEHAL,Haryana,28.638842,75.647751,88.69
193736,AVADH PETROLEUM,WADHVAN SURENDRANAGAR,Gujarat,22.651934,71.756341,90.89
193739,PRIYANVADA PETROLEUM,AHMEDNAGAR,Maharashtra,18.9916519,74.663464,90.5
193740,SHIVAM FILLING STATION,KANDI,Telangana,17.583536,78.105858,95.94
193742,NIYATI PETROLEUM,LIMBDI,Gujarat,22.561035,71.637459,90.77
193743,RADHIKA PETROLEUM,"VILL.- SAYYADPUR, TAL- GANGAPUR",Maharashtra,19.70549,75.0921,91.61
193744,JAYSON PETROLEUM,RATANPAR,Gujarat,22.4038,70.791,89.94
193746,BP-SURAT,SURAT,Gujarat,21.184037,72.8469567,90.1
193747,SHIV BHOLA FUEL POINT,REWARI,Haryana,28.2621924,76.5719414,87.49
193754,ABS HIMALAYA PETROLEUM,BELLARY,Karnataka,14.9952991,76.4607394,92.32
193756,SRI LAKSHMI TRADERS,ARAGANDANALLUR,Tamil Nadu,11.986225,79.23012,94.12
193762,ANNAPURNA FUEL CARE,SALAIYADIH,Jharkand,24.47430417,85.64164316,93.45
193763,RAMCHANDRA PETROLEUM,PHAGI,Rajasthan,26.5732381,75.5742467,90.15
193764,SHRI PARASRAM FILLING STATION,DAYAPURA,Rajasthan,26.6392038,75.9826075,90.31
193765,MAHARANA PRATAP FILLING STATION,NEGADIA,Rajasthan,24.821211,73.759982,90.98
193766,AYUSH SERVICE STATION,JAUNPUR,Uttar Pradesh,25.7745994,82.6807458,88.86
193778,SRI AKSHADHAA AGENCIES,VRIDHACHALAM,Tamil Nadu,11.495908,79.322989,94.41
193782,SUN FILLING STATION,BERHAMPORE,West Bengal,24.106287,88.547728,93.27
193787,MAA FUEL CENTRE,HAZIPUR,Bihar,25.8086737,85.1997667,91.73
193789,VISWANATH FILLING STATION,BISALPUR,Uttar Pradesh,28.3356689,79.7848422,88.21
193801,SRI SAI SRINIVASA  FUELS ( ADHOC ),CHEVELLA VILLAGE AND MANDAL,Telangana,17.304801,78.147946,96.24
193804,RAJINDER GARG FILLING STATION,V& PO NAGURAN,Haryana,29.4625469,76.3521514,87.79
193806,OLIVIA FUELS,PALAKKAD,Kerala,10.8145808,76.8317325,95.87
193807,ALAMELU AGENCIES,CHENGALPET,Tamil Nadu,12.8932,80.10958,92.64
193813,PJ PETROLEUM,KHARACH,Gujarat,21.45247,72.906006,90.98
193817,G. S. FILLING STATION,"PASCHIM GAON, RAEBARELI",Uttar Pradesh,26.448145,81.0975397,87.96
193818,CHUNATU FUELS,MUTHALAKODAM,Kerala,9.9124425,76.7307663,94.85
193819,BOLANNAVAR PETROLEUMS,BAILHONGAL,Karnataka,15.821046,74.850269,91.28
193825,KADIR FILLING STATION,VILLAGE TARAULI,Uttar Pradesh,26.6506999,81.9425701,88.39
193827,SIDDH FUELS,FATEHABAD,Haryana,29.478164,75.31685,89.11
193836,SRI SAKTHI SERVICE STATION,TRICHY,Tamil Nadu,10.915763,78.69911,92.88
193837,DEV FUEL CENTRE,TRIVENIGANJ,Bihar,26.12634,86.90282,92.73
193844,ANJANA FILLING STATION,JANGAON,Telangana,17.726118,79.182243,95.66
193862,SAGAR FUELS,JHARIAPALLI,Odisha,22.0870371,83.8922308,92.98
193869,ISHAQALI ALI HUSSAIN ADHOC,RATLAM,Madhya Pradesh,23.245824,75.11183,91.79
193875,THE FUEL ZONE,MURUGAMPATTU,Tamil Nadu,13.246534,79.586656,93.22
193876,RAHUL FUELING STATION,GUMMIUDIPOONDI,Tamil Nadu,13.388272,80.135672,92.67
193881,SUPER AGENCIES,COIMBATORE,Tamil Nadu,11.0168445,76.9558321,92.89
193902,SRI KARTHIKEYA OIL FILLING STATION,PODALKUR,Andhra Pradesh,14.381727,79.724425,97.75
193905,INDRAPRASHTHA FILLING STATION,BAVACHI,Maharashtra,16.977819766,74.360891503,90.86
193916,SAIKRUSHNA PETROLEUM,SHIRDI,Maharashtra,19.768009,74.487614,90.85
193923,SHRI HARIBANSH FILLING STATION,ALLAHABAD,Uttar Pradesh,25.086781,81.74307,89.15
193941,SIDHBALI FUELS,251001,Uttar Pradesh,29.173558,77.716168,87.56
193942,KRISHNA SITARAM FUEL STATION,MADHUBANI,Bihar,26.5247317,85.8581777,92.53
193943,PATEL FILLING STATION,DANDUMAILARAM,Telangana,17.239322,78.761429,95.57
193945,CHASKAPUR FILLING STATION,DHULIAN,West Bengal,24.641756,87.934906,92.19
193946,ADHYASHAKTI PETROLEUM,MERAVADAR,Gujarat,21.7268,70.1131,90.94
193953,JAI MAA BHAGWATI FUEL CENTRE,SAMASTIPUR,Bihar,25.7141789,85.9815339,91.47
193957,GHANSHYAM FILLING STATION,VILLAGE BHOLAJAT,Uttar Pradesh,27.138319,81.9807529,87.78
193989,BARADI PETROLEUM,JAMNAGAR,Gujarat,22.446433,70.117959,90.13
193994,ARANI QUALITY FUEL STATION,ARNI,Tamil Nadu,13.332119,80.096426,92.61
193995,VAISHNO FILLING STATION,BHILWARA,Rajasthan,25.3201787,74.7901328,90.56
193996,VANDANA FUELS,KHARSIA TOWN,Chhattisgarh,21.97834,83.1187,94.12
194010,SARAVANA FUELS,SANTHUR,Tamil Nadu,12.396395,78.336529,94.03
194011,AAI SHRI KHODIYAR PETROLEUM,OZ,Gujarat,21.8626906,73.1772115,90.45
194012,SRI AYYAPPA AGENCY,KALLIMANDAYAM,Tamil Nadu,10.602627,77.677707,93.51
194013,SWAMY PETROLEUM,PALLAVANAHALLI,Karnataka,14.159647,76.480529,92.23
194014,ARIYUR FUELS,PALAKKAD,Kerala,10.9545243,76.3753046,96.07
194015,EC PETROLEUM,VADUVANCHAL,Kerala,11.548347,76.227634,96.0
194016,SAINATH FILLING STATION,BARVA,Rajasthan,25.093803,76.344488,90.11
194017,BHAIRAV KRIPA PETROLEUM,BUNDI,Rajasthan,25.424578,75.651023,90.26
194019,UDHRAIL PUMP,CHUTIAKHORE,West Bengal,26.3862438,88.3433623,92.21
194020,GAYA PRASAD FILLING STATION,ALLAHABAD,Uttar Pradesh,25.606119,81.870966,88.39
194027,TARA RAJENDRA SERVICE STATION,SIDHWALIYA,Bihar,26.3797889,84.6792931,92.53
194028,KANNIKA AGENCY,KOSUR,Tamil Nadu,10.7291383,78.4183466,93.09
194037,SRI RADHA FUELS,MUZAFFARPUR,Bihar,25.9913657,85.3756249,91.9
194042,DHALIWAL FILLING STATION,SAIDO KE,Punjab,30.537891,75.283682,87.82
194043,SHAKTI PETROLEUM,TAPOVAN,Maharashtra,20.3873,77.284,91.16
194044,SAI KRISHNA FUEL FILLING STATION,VIJAYAWADA,Andhra Pradesh,16.545824,80.669492,97.1
194052,ANJANA FILLING STATION,SIVAMPET VILLAGE,Telangana,17.782821,78.366042,95.9
194053,RICH FIELD FILLING STATION,CHOUTUPPAL,Telangana,17.293504,78.751754,95.58
194058,PADMALAKSHME AGENCY,TIRUKOVILUR,Tamil Nadu,11.978898,79.182166,94.23
194099,DANGALE PETROLEUM,JHOPULE,Maharashtra,20.18528,73.950631,90.88
194100,S L PETROLEUM,KALWAN,Maharashtra,20.463136,74.002255,90.93
194103,KADRI FILLING STATION ADHOC,BHOT,Uttar Pradesh,28.842869,79.141903,88.17
194104,VINAYAKA FILLING STATION,AGGANOOR,Telangana,17.112614,77.620903,96.8
194105,RUBANI SHIVASANKAR & CO,SRIMUSHNAM,Tamil Nadu,11.380225,79.399216,94.42
194106,SREE FILLING STATION,BHONGIR,Telangana,17.4527261,79.259435,95.76
194123,SHREE DHANALAKSHMI FUELS,YELANDUR,Karnataka,12.042159,77.019802,91.02
194128,DEEPAN PETROLEUM FILLING STATION,SINGAMPUNARI,Tamil Nadu,10.2214246,78.4410895,93.59
194143,SAI BALAJI PETROLEUM,"VOLL.- DAHEGAON, TAL.- VAIJAPUR",Maharashtra,19.9851382,74.8974925,91.13
194158,JAI GANPATI PETROLEUM,PARLAI,Rajasthan,24.8000655,73.0641396,91.66
194159,SUPERB FILLING STATION,PULWAMA,Jammu & Kashmir,34.0014616,74.9091853,86.67
194160,RAJNARAYAN PETROLEUM,BHAIROGADH,Madhya Pradesh,23.2358028,75.7606623,92.45
194169,BALAMMA PETROLEUM,IANHALLY,Karnataka,14.262176,76.343953,92.22
194170,SRI BALAJI AGENCIES,THIRUNAGESWARAM,Tamil Nadu,10.970248,79.4424,93.45
194183,CHIRACKAL FUELS,RAJAKKAD,Kerala,9.9521705,77.1139984,95.51
194188,SRI MARUTHI FILLING STATION,CHITRADURGA,Karnataka,14.224877,76.437282,92.22
194189,TAFCOFED,CHENNAI,Tamil Nadu,12.82539,80.23163,92.67
194199,SRI NAGESHWARA FILLING CENTER,BANGALORE,Karnataka,12.892581,77.521473,90.99
194200,K S AGENCY,ERODE,Tamil Nadu,11.5887797,77.665066,93.1
194217,KRISHNA FILLING STATION,NALAGARH,Himachal Pradesh,31.0459605,76.6643728,85.88
194218,JAI MAA AMBEY SERVICE STATION,VILLAGE DAULATPUR,Uttar Pradesh,26.70123807,82.02775824,88.37
194219,ABHI FUELS,VILLAGE GAURA KURMIYAN,Uttar Pradesh,26.6778199,82.008014,88.38
194220,NAVIN FUELS,FARIDABAD,Haryana,28.371757,77.338347,88.31
194223,SHARMA FILLING STATION,SAMLARA,Himachal Pradesh,31.6671799,76.2826675,85.77
194240,VENKATESHWAR PETROLEUMS,BADAGANDI,Karnataka,16.34233,75.64552,91.33
